"";"volumeInfo.title";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"18";"Portraits d'araignées";"";"Christine Rollard";"Editions Quae";"2014-10-27";"Avez-vous déjà pris le temps d’observer ces animaux à huit pattes, si fascinants dans leur mode de vie qu’ils méritent mieux que la crainte qu’ils suscitent souvent… Tout curieux de nature peut ici approcher cet univers soyeux hors du commun tant par l’aspect, les techniques de chasse, que par les soins apportés aux petits ou encore la capacité des araignées à produire cette soie si convoitée par les biotechnologies. Livrant une approche à la fois scientifique et artistique, cet ouvrage subtilement illustré, dévoile de jolis portraits d’araignées. Laissez-vous entraîner, de fils en pages, dans une balade en France et en Europe surtout, qui passe même par les plus petits recoins de vos maisons !";128;"BOOK";"";"NOT_MATURE";FALSE;"1.0.0.0.preview.1";"fr";"http://books.google.fr/books?id=FYO8BQAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=18&source=gbs_api";"http://books.google.fr/books?id=FYO8BQAAQBAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Portraits_d_araign%C3%A9es.html?hl=&id=FYO8BQAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=FYO8BQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=FYO8BQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"19";"Neurones de la lecture (Les)";"La nouvelle science de la lecture et de son apprentissage";"Stanislas Dehaene";"Odile Jacob";"2007-08-30";"Les progrès des neurosciences et de la psychologie cognitive ont conduit à un décodage des mécanismes neuronaux de la lecture. L'ouvrage présente cette science de la lecture et les avancées expérimentales qui la soutiennent.";478;"BOOK";"Science";"NOT_MATURE";FALSE;"0.0.2.0.preview.1";"fr";"http://books.google.fr/books?id=WHpoVIbr75AC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=19&source=gbs_api";"http://books.google.fr/books?id=WHpoVIbr75AC&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Neurones_de_la_lecture_Les.html?hl=&id=WHpoVIbr75AC";4;2;FALSE;TRUE;"http://books.google.com/books/content?id=WHpoVIbr75AC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=WHpoVIbr75AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"20";"Le livre du pardon : Quatre étapes pour transformer nos vies et le monde";NA;"Desmond Tutu";"Guy Trédaniel";"2015-08-01";"La qualité de la vie humaine sur notre planète n'est, en fin de compte, rien d'autre que la somme des interactions quotidiennes entre nous tous. (..) Le pardon est la voie pour réparer les points de rupture dans nos interactions. C'est la voie pour réparer des déchirures dans le tissu social. C'est la voie pour empêcher Ici communauté humaine d'aller à sa perte. (..) Ce livre est une invitation à cheminer avec nous sur la voie du pardon. Extraits du Livre du Pardon «Une lecture indispensable non seulement pour trouver la voie qui nous permet de nous guérir nous-mêmes et le monde, mais aussi pour rétablir un équilibre dans notre biologie, dans notre esprit et dans nos âmes.» Deepak Chopra, auteur du Fabuleux Pouvoir de votre cerveau «Ce livre fait sortir le pardon des limbes du mystère. C'est un manuel qui nous révèle l'une des capacités humaines les plus exigeantes mais aussi les plus libératrices dans toute sa complexité et dans tout son pouvoir transformant.» Krista Tippett «Une description essentielle des processus qui nous permettent d'aller vers l'acceptation et la résolution d'une vie de colère et de douleur... Un nouveau paradigme d'une guérison transformatrice.» Annie Lennox";223;"BOOK";"Science";"NOT_MATURE";FALSE;"1.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=jkN7CgAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=20&source=gbs_api";"https://play.google.com/store/books/details?id=jkN7CgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-jkN7CgAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=jkN7CgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=jkN7CgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"21";"Méthodes numériques appliquées pour le scientifique et l’ingénieur (edition 2009)";"Edition 2013";"Jean-Philippe Grivet";"EDP Sciences";"2012-12-14T00:00:00+01:00";"Edition 2013. De nombreux problèmes scientifiques et techniques ne peuvent pas être résolus analytiquement et nécessitent des calculs numériques. L’objectif de cet ouvrage est de proposer des méthodes concrètes en utilisant des logiciels faciles d’accès (essentiellement le logiciel gratuit Scilab mais aussi Mapple). Le livre se veut pratique, y compris sur des thèmes qui peuvent entraîner des développements compliqués. Cette nouvelle édition renforce les atouts qui firent le succès de la précédente : seules les bases mathématiques nécessaires au traitement de la partie numérique sont introduites. De nombreux exercices d’application sont proposés dans une progression judicieuse pour faciliter l’acquisition des compétences. Le livre reprend les thèmes usuels, de l’interpolation aux vecteurs propres. D’autres chapitres plus originaux sont proposés : représentation graphique, calcul et approximation de fonctions, représentation de grandeurs physiques, méthode des éléments finis pour la résolution d’équations aux dérivées partielles, probabilités et erreurs... Le lecteur trouvera ici une belle variété d’exercices et de projets pour s’approprier les méthodes ; il utilisera cet ouvrage comme un recueil de recettes numériques pour les problèmes qu’il rencontre. Le livre est la porte d’entrée d’un site web dans lequel des solutions d’exercices, des programmes en Scilab, des projets et même des publications permettent de progresser, quel que soit son niveau de départ. Jean-Philippe Grivet est professeur émérite de l’Université d’Orléans et ancien élève de l’ENS, rue d’Ulm. Dans son activité de recherche, l’auteur a eu l’occasion d’optimiser les résolutions numériques, notamment pour le traitement des signaux de Résonance Magnétique Nucléaire (RMN). Il a développé un enseignement de méthodes numériques appliquées aux sciences physiques et aux sciences de l’ingénieur dont il nous fait bénéficier dans le présent ouvrage.";406;"BOOK";"Science";"NOT_MATURE";TRUE;"1.15.1.0.preview.1";"fr";"http://books.google.fr/books?id=RydqpFHmW1UC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=21&source=gbs_api";"https://play.google.com/store/books/details?id=RydqpFHmW1UC&source=gbs_api";"https://market.android.com/details?id=book-RydqpFHmW1UC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=RydqpFHmW1UC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=RydqpFHmW1UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"22";"Rédiger pour être publié!";"Conseils pratiques pour les scientifiques";"Eric Lichtfouse";"Springer Science & Business Media";"2012-05-05";"Publier ou périr.Cet adage illustre l’importance de la communication scientifique ; essentielle pour les chercheurs, elle est aussi un secteur stratégique pour la compétitivité d'une nation. Domaine souvent négligé, la communication scientifique prend une importance vitale avec les nouvelles technologies informatiques qui accélèrent et modifient en profondeur la diffusion des connaissances. La nécessité de bien communiquer ses découvertes aux spécialistes devient cruciale pour les chercheurs, les instituts et les universités du fait du recours récent aux facteurs d'impact pour évaluer et financer la recherche.La science doit être également diffusée très largement vers le public, en particulier les médias, les entrepreneurs et les acteurs sociopolitiques.Ce manuel expose les règles d’or de la rédaction d’un article scientifique. Conçu à partir des défauts majeurs rencontrés, l’auteur explique la manière de structurer facilement un article et expose les remèdes aux défauts typiques des auteurs francophones qui souhaitent publier en anglais. Il propose des conseils pour mieux éduquer ou vulgariser le savoir, et suggère enfin de nouvelles techniques de rédaction à l'ère d'Internet comme le micro-article, qui permet au chercheur de focaliser ses résultats sur un seul point innovant. Les grands principes exposés peuvent être appliqués à une grande variété de documents comme les thèses, les rapports industriels, les publicités, les lettres de motivation, les curriculum vitae, les blogs et les communiqués de presse car tous ces documents ont en commun la mise en évidence d'une avancée, d'une découverte, d'une innovation ou d'une différence par rapport à l'existant.";116;"BOOK";"LANGUAGE ARTS & DISCIPLINES";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=catDAAAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=22&source=gbs_api";"http://books.google.fr/books?id=catDAAAAQBAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/R%C3%A9diger_pour_%C3%AAtre_publi%C3%A9.html?hl=&id=catDAAAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=catDAAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=catDAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"23";"Mystère du placebo (Le)";NA;"Patrick Lemoine";"Odile Jacob";"1996-02-01";"L'illusion en médecine porte le joli nom de placebo. Elle soigne, guérit même parfois. Elle fait disparaître l'eczéma du chien ou dormir le nourrisson insomniaque. Elle calme la toux, apaise l'anxiété ou soulage la douleur. Comment diable une substance inactive, sans effet pharmacologique prouvé, peut-elle avoir un tel pouvoir ? Et pourquoi donc les médecins exploitent-ils si peu, ou avec tant de mauvaise conscience, le phénomène ? C'est une passionnante enquête dans le monde de la maladie et des médicaments que nous propose Patrick Lemoine au cours de laquelle nous découvrons d'étranges pratiques, souvent tenues secrètes par le monde médical. Médecin, psychiatre spécialisé dans l'exploration et la prise en charge des troubles du sommeil et de la dépression, Patrick Lemoine est actuellement chef de service à Lyon où il se consacre au problème de la surconsommation des médicaments psychotropes en France.";252;"BOOK";"Science";"NOT_MATURE";FALSE;"0.0.2.0.preview.1";"fr";"http://books.google.fr/books?id=2QXdgJ3JcbUC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=23&source=gbs_api";"http://books.google.fr/books?id=2QXdgJ3JcbUC&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Myst%C3%A8re_du_placebo_Le.html?hl=&id=2QXdgJ3JcbUC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=2QXdgJ3JcbUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=2QXdgJ3JcbUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"24";"L'aube des mathématiques grecques";NA;"Arpad Szabo,Árpád Szabó";"Vrin";"2000-01-01";"Recherches sur les débuts des mathématiques grecques : le rôle de l'astronomie dans le développement de la géometrie euclidienne et de la trigonométrie, l'apport de la musique à la théorie des proportions, la découverte de l'irrationalité mathématique et de ses liens avec la géométrie des aires, l'influence de la philosophie éléate sur la constitution du système euclidien de la géométrie.";367;"BOOK";"Philosophy";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=dinTO2RzDJMC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=24&source=gbs_api";"http://books.google.fr/books?id=dinTO2RzDJMC&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_aube_des_math%C3%A9matiques_grecques.html?hl=&id=dinTO2RzDJMC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=dinTO2RzDJMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=dinTO2RzDJMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"25";"Nutrition des ruminants domestiques";"ingestion et digestion";"Robert Jarrige";"Editions Quae";"1995";NA;921;"BOOK";"Ruminants";"NOT_MATURE";FALSE;"0.1.0.0.preview.1";"fr";"http://books.google.fr/books?id=pIbmTs7_DDIC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=25&source=gbs_api";"http://books.google.fr/books?id=pIbmTs7_DDIC&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Nutrition_des_ruminants_domestiques.html?hl=&id=pIbmTs7_DDIC";5;1;FALSE;TRUE;"http://books.google.com/books/content?id=pIbmTs7_DDIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=pIbmTs7_DDIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"26";"L'industrie minérale congolaise";"Chiffres et défis";"Léonide Mupepele Monti";"Editions L'Harmattan";"2012-11-01";"Dans ce livre, toutes les ressources du sous-sol congolais, jugées exploitables, regroupées en ressources minières, hydrocarbures et matériaux de construction sont passées en revue. Quelles sont ces ressources ? A quels usages sont-elles destinées ? Où les trouve-t-on en RD Congo ? Quelles sont les réserves de la RDC et des pays du monde ? Quels sont les opérateurs miniers qui assurent la mise en valeur des exploitations ?";322;"BOOK";"Science";"NOT_MATURE";FALSE;"0.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=UuGNYHVFahoC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=26&source=gbs_api";"https://play.google.com/store/books/details?id=UuGNYHVFahoC&source=gbs_api";"https://market.android.com/details?id=book-UuGNYHVFahoC";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=UuGNYHVFahoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=UuGNYHVFahoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"27";"Comprendre et communiquer la science";NA;"Jean Crête,Louis M. Imbeau";"Presses Université Laval";"1994";"Ouvrage élaboré dans le cadre d'un cours d'initiation au travail intellectuel donné par le Département de science politique de l'Université Laval. Les auteurs exposent, en première partie, les caractéristiques de la méthode scientifique, puis ils proposent des rèlges pour intégrer ces caractéristiques aux activités de communication intellectuelle: la lecture, la communication écrite et la communication orale.";232;"BOOK";"Communication in science";"NOT_MATURE";FALSE;"2.0.0.0.preview.1";"fr";"http://books.google.fr/books?id=wIhAjJZeK8AC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=27&source=gbs_api";"http://books.google.fr/books?id=wIhAjJZeK8AC&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Comprendre_et_communiquer_la_science.html?hl=&id=wIhAjJZeK8AC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=wIhAjJZeK8AC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=wIhAjJZeK8AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"28";"Faust. Le diable et la science";NA;"Augusto Forti";"Presses Universitaires de France";"2017-05-10";"Le personnage de Faust trouve ses origines dans une Allemagne tourmentée, dans laquelle nombre de libres-penseurs sont accusés par l’Église de pactiser avec le diable. Et si Christopher Marlowe s’est inspiré de la figure du nécromant du XVIe siècle, son Faust, l’original, est avant tout un bourgeois inventif, opportuniste, individualiste, désireux d’entreprendre, curieux de découvrir les lois du monde, prêt à se vendre au diable pour savoir, pouvoir, mais aussi mener des aventures galantes, le tout sous le signe du doute et de la précarité de la condition humaine. Partant, il incarne l’homme européen, assoiffé de connaissances et de sciences, sur fond d’essor de la bourgeoisie, de conflits religieux et d’athéisme déguisé. Pour qui sait les voir, le texte de Marlowe comporte des allusions aux savants, principalement Roger Bacon et Pietro d’Abano, liés aux théories d’Averroès, peut-être à Giordano Bruno, c’est-à-dire à une pensée scientifique libérée de la théologie. Raconter les histoires de ces savants permet de relire Faust d’un point de vue renouvelé et original, et de méditer sur les autres figures faustiennes (chez Goethe, Thomas Mann, Spengler, Boulgakov) qui marquent la décadence de notre société contemporaine – la fin du rêve faustien ?";NA;"BOOK";"Science";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=5PMmDwAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=28&source=gbs_api";"https://play.google.com/store/books/details?id=5PMmDwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-5PMmDwAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=5PMmDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=5PMmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
